age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y,PC1,PC2
59,retired,married,basic.6y,no,no,cellular,may,mon,233,2,0,nonexistent,0,2.380346622,-0.888152204
27,student,single,high.school,no,no,cellular,may,mon,64,2,1,failure,0,2.380346622,-0.888152204
27,management,single,university.degree,yes,no,cellular,may,mon,77,2,0,nonexistent,0,2.380346622,-0.888152204
32,student,single,high.school,no,yes,cellular,may,mon,77,2,0,nonexistent,0,2.380346622,-0.888152204
66,management,married,university.degree,no,no,cellular,may,mon,98,4,1,success,0,2.380346622,-0.888152204
31,admin.,single,university.degree,yes,no,cellular,may,mon,274,2,0,nonexistent,1,2.380346622,-0.888152204
49,admin.,married,university.degree,yes,no,telephone,may,mon,15,5,0,nonexistent,0,2.380346622,-0.888152204
52,admin.,single,high.school,no,no,cellular,may,mon,127,2,0,nonexistent,0,2.380346622,-0.888152204
57,admin.,single,university.degree,no,yes,cellular,may,mon,532,3,0,nonexistent,1,2.380346622,-0.888152204
31,student,single,high.school,no,yes,cellular,may,mon,535,2,0,nonexistent,0,2.380346622,-0.888152204
25,technician,married,university.degree,no,no,cellular,may,mon,106,1,2,failure,0,2.380346622,-0.888152204
36,technician,married,university.degree,no,yes,cellular,may,mon,287,2,1,failure,1,2.380346622,-0.888152204
42,admin.,married,professional.course,yes,no,cellular,may,mon,174,1,0,nonexistent,0,2.380346622,-0.888152204
62,retired,married,professional.course,yes,no,cellular,may,mon,212,4,0,nonexistent,0,2.380346622,-0.888152204
42,admin.,married,professional.course,no,yes,cellular,may,mon,300,1,0,nonexistent,1,2.380346622,-0.888152204
53,admin.,divorced,university.degree,yes,no,cellular,may,mon,367,1,0,nonexistent,1,2.380346622,-0.888152204
27,management,single,university.degree,no,no,cellular,may,mon,52,4,0,nonexistent,0,2.380346622,-0.888152204
35,services,married,high.school,no,no,cellular,may,mon,297,4,0,nonexistent,0,2.380346622,-0.888152204
26,admin.,single,university.degree,yes,no,telephone,may,mon,77,2,0,nonexistent,0,2.380346622,-0.888152204
30,unemployed,married,high.school,yes,no,cellular,may,mon,214,3,1,success,1,2.380346622,-0.888152204
59,retired,married,basic.6y,yes,no,cellular,may,mon,228,6,0,nonexistent,1,2.380346622,-0.888152204
39,blue-collar,married,basic.9y,no,no,cellular,may,mon,378,3,0,nonexistent,0,2.380346622,-0.888152204
45,blue-collar,married,basic.9y,yes,yes,cellular,may,mon,7,4,0,nonexistent,0,2.380346622,-0.888152204
43,admin.,single,university.degree,yes,no,telephone,may,mon,34,6,0,nonexistent,0,2.380346622,-0.888152204
33,services,married,high.school,no,yes,cellular,may,mon,347,2,1,failure,0,2.380346622,-0.888152204
35,blue-collar,married,basic.4y,yes,no,cellular,may,mon,291,3,0,nonexistent,0,2.380346622,-0.888152204
34,services,married,professional.course,no,no,cellular,may,mon,190,3,0,nonexistent,0,2.380346622,-0.888152204
33,blue-collar,married,high.school,yes,yes,cellular,may,mon,164,2,1,failure,0,2.380346622,-0.888152204
33,blue-collar,married,high.school,yes,no,cellular,may,mon,92,2,0,nonexistent,0,2.380346622,-0.888152204
60,blue-collar,married,basic.9y,yes,no,cellular,may,mon,26,5,0,nonexistent,0,2.380346622,-0.888152204
34,services,married,professional.course,no,no,cellular,may,mon,90,4,0,nonexistent,0,2.380346622,-0.888152204
30,admin.,single,university.degree,no,no,telephone,may,mon,222,6,0,nonexistent,0,2.380346622,-0.888152204
42,services,married,high.school,yes,no,cellular,may,mon,74,3,0,nonexistent,0,2.380346622,-0.888152204
53,management,married,high.school,yes,no,cellular,may,mon,383,2,1,failure,0,2.380346622,-0.888152204
31,admin.,single,university.degree,yes,no,cellular,may,mon,434,4,0,nonexistent,1,2.380346622,-0.888152204
42,admin.,married,professional.course,yes,yes,cellular,may,mon,172,2,0,nonexistent,0,2.380346622,-0.888152204
45,blue-collar,married,basic.9y,yes,no,cellular,may,mon,54,2,0,nonexistent,0,2.380346622,-0.888152204
49,unemployed,married,high.school,yes,no,telephone,may,mon,96,1,0,nonexistent,0,2.380346622,-0.888152204
57,technician,married,university.degree,yes,no,cellular,may,mon,334,2,1,failure,0,2.380346622,-0.888152204
55,technician,married,basic.9y,no,no,cellular,may,mon,180,1,0,nonexistent,0,2.380346622,-0.888152204
25,technician,single,university.degree,yes,yes,cellular,may,mon,150,1,0,nonexistent,0,2.380346622,-0.888152204
35,admin.,married,professional.course,yes,no,cellular,may,mon,76,2,1,success,0,2.380346622,-0.888152204
27,blue-collar,single,high.school,no,no,cellular,may,mon,173,2,0,nonexistent,0,2.380346622,-0.888152204
31,student,single,high.school,no,yes,cellular,may,mon,63,3,0,nonexistent,0,2.380346622,-0.888152204
58,retired,married,university.degree,yes,no,telephone,may,mon,101,2,0,nonexistent,0,2.380346622,-0.888152204
43,admin.,married,professional.course,yes,yes,cellular,may,mon,238,3,0,nonexistent,0,2.380346622,-0.888152204
31,admin.,divorced,university.degree,yes,yes,cellular,may,mon,79,3,0,nonexistent,0,2.380346622,-0.888152204
31,services,married,high.school,no,no,cellular,may,mon,619,6,0,nonexistent,1,2.380346622,-0.888152204
38,admin.,single,university.degree,no,no,cellular,may,mon,190,3,0,nonexistent,0,2.380346622,-0.888152204
36,entrepreneur,married,basic.9y,no,no,cellular,may,mon,257,2,0,nonexistent,0,2.380346622,-0.888152204
42,admin.,married,university.degree,yes,no,cellular,may,mon,370,5,0,nonexistent,0,2.380346622,-0.888152204
41,admin.,single,high.school,yes,no,cellular,may,mon,306,3,1,failure,0,2.380346622,-0.888152204
35,services,married,high.school,no,no,cellular,may,mon,130,3,1,failure,0,2.380346622,-0.888152204
27,technician,single,university.degree,yes,no,cellular,may,mon,77,6,0,nonexistent,0,2.380346622,-0.888152204
27,technician,single,university.degree,yes,no,cellular,may,mon,90,4,1,failure,0,2.380346622,-0.888152204
53,admin.,married,high.school,yes,no,cellular,may,mon,181,2,0,nonexistent,0,2.380346622,-0.888152204
19,student,single,high.school,yes,no,cellular,may,mon,121,5,0,nonexistent,0,2.380346622,-0.888152204
44,admin.,divorced,high.school,yes,no,cellular,may,mon,72,4,0,nonexistent,0,2.380346622,-0.888152204
20,technician,single,university.degree,no,no,cellular,may,mon,237,5,0,nonexistent,1,2.380346622,-0.888152204
45,entrepreneur,married,basic.4y,no,no,cellular,may,mon,211,5,0,nonexistent,0,2.380346622,-0.888152204
42,admin.,married,professional.course,yes,no,cellular,may,mon,458,3,2,failure,1,2.380346622,-0.888152204
36,management,married,university.degree,no,yes,cellular,may,mon,110,4,0,nonexistent,0,2.380346622,-0.888152204
31,blue-collar,married,basic.6y,yes,no,cellular,may,mon,392,7,0,nonexistent,0,2.380346622,-0.888152204
34,self-employed,married,basic.4y,no,no,cellular,may,mon,100,2,0,nonexistent,0,2.380346622,-0.888152204
39,blue-collar,married,basic.9y,no,yes,cellular,may,mon,124,3,2,failure,0,2.380346622,-0.888152204
35,admin.,married,professional.course,yes,no,cellular,may,mon,115,3,0,nonexistent,0,2.380346622,-0.888152204
30,self-employed,married,university.degree,no,no,cellular,may,mon,107,4,0,nonexistent,0,2.380346622,-0.888152204
51,blue-collar,married,basic.4y,yes,no,cellular,may,mon,77,2,0,nonexistent,0,2.380346622,-0.888152204
31,technician,single,university.degree,no,no,cellular,may,mon,220,4,0,nonexistent,0,2.380346622,-0.888152204
34,admin.,single,university.degree,no,no,cellular,may,mon,75,5,0,nonexistent,0,2.380346622,-0.888152204
51,blue-collar,married,basic.4y,yes,no,cellular,may,mon,601,3,0,nonexistent,1,2.380346622,-0.888152204
39,admin.,single,university.degree,no,no,cellular,may,mon,198,2,0,nonexistent,0,2.380346622,-0.888152204
54,blue-collar,married,basic.4y,no,no,cellular,may,mon,191,3,0,nonexistent,0,2.380346622,-0.888152204
52,admin.,married,university.degree,no,yes,cellular,may,mon,434,2,0,nonexistent,0,2.380346622,-0.888152204
28,admin.,single,university.degree,no,no,cellular,may,mon,497,3,0,nonexistent,0,2.380346622,-0.888152204
48,admin.,married,university.degree,no,yes,cellular,may,mon,312,3,0,nonexistent,0,2.380346622,-0.888152204
42,housemaid,single,high.school,yes,no,telephone,may,mon,186,4,0,nonexistent,0,2.380346622,-0.888152204
53,technician,married,professional.course,yes,no,telephone,may,mon,25,1,0,nonexistent,0,2.380346622,-0.888152204
39,blue-collar,single,basic.9y,yes,yes,cellular,may,mon,78,3,1,success,0,2.380346622,-0.888152204
39,blue-collar,single,basic.9y,no,no,cellular,may,mon,264,3,0,nonexistent,0,2.380346622,-0.888152204
58,admin.,married,university.degree,yes,yes,cellular,may,mon,353,2,0,nonexistent,1,2.380346622,-0.888152204
56,housemaid,married,high.school,yes,yes,telephone,may,mon,290,3,1,failure,0,2.380346622,-0.888152204
30,technician,single,professional.course,no,no,cellular,may,mon,79,4,1,failure,0,2.380346622,-0.888152204
39,admin.,married,high.school,yes,no,cellular,may,mon,99,2,2,failure,0,2.380346622,-0.888152204
56,admin.,married,basic.9y,yes,yes,cellular,may,mon,313,2,0,nonexistent,0,2.380346622,-0.888152204
30,unemployed,married,high.school,yes,yes,telephone,may,mon,104,4,0,nonexistent,0,2.380346622,-0.888152204
30,admin.,married,university.degree,yes,yes,cellular,may,mon,742,4,0,nonexistent,1,2.380346622,-0.888152204
42,admin.,married,university.degree,yes,no,cellular,may,mon,20,5,0,nonexistent,0,2.380346622,-0.888152204
52,blue-collar,married,basic.4y,no,no,cellular,may,mon,528,3,0,nonexistent,0,2.380346622,-0.888152204
34,services,married,professional.course,yes,yes,cellular,may,mon,675,3,0,nonexistent,0,2.380346622,-0.888152204
28,technician,single,high.school,yes,no,cellular,may,mon,134,3,1,failure,0,2.380346622,-0.888152204
35,housemaid,single,university.degree,no,yes,cellular,may,mon,126,4,0,nonexistent,0,2.380346622,-0.888152204
61,technician,divorced,professional.course,yes,no,cellular,may,mon,268,3,0,nonexistent,1,2.380346622,-0.888152204
42,admin.,married,university.degree,yes,no,cellular,may,mon,230,6,0,nonexistent,0,2.380346622,-0.888152204
50,self-employed,married,high.school,yes,no,cellular,may,mon,172,3,0,nonexistent,0,2.380346622,-0.888152204
41,services,single,high.school,yes,no,cellular,may,mon,417,2,0,nonexistent,0,2.380346622,-0.888152204
26,student,single,high.school,no,no,cellular,may,mon,716,3,1,failure,1,2.380346622,-0.888152204
40,admin.,married,university.degree,no,no,cellular,may,mon,365,4,0,nonexistent,1,2.380346622,-0.888152204
38,blue-collar,married,basic.9y,yes,no,cellular,may,mon,240,5,0,nonexistent,0,2.380346622,-0.888152204
36,entrepreneur,married,basic.9y,no,no,cellular,may,mon,104,3,0,nonexistent,0,2.380346622,-0.888152204
81,retired,married,basic.4y,no,no,cellular,may,mon,617,2,0,nonexistent,1,2.380346622,-0.888152204
46,services,married,basic.6y,yes,no,telephone,may,mon,89,5,0,nonexistent,0,2.380346622,-0.888152204
56,technician,married,professional.course,yes,yes,cellular,may,mon,333,2,0,nonexistent,1,2.380346622,-0.888152204
59,retired,married,basic.4y,no,no,cellular,may,mon,13,6,1,failure,0,2.380346622,-0.888152204
21,student,single,high.school,no,no,cellular,may,mon,288,5,0,nonexistent,1,2.380346622,-0.888152204
44,technician,married,high.school,no,no,cellular,may,mon,174,5,1,failure,0,2.380346622,-0.888152204
50,blue-collar,married,basic.6y,yes,no,telephone,may,mon,483,4,2,success,1,2.380346622,-0.888152204
51,technician,married,professional.course,yes,no,cellular,may,mon,8,4,0,nonexistent,0,2.380346622,-0.888152204
39,admin.,married,high.school,no,no,telephone,may,mon,6,4,0,nonexistent,0,2.380346622,-0.888152204
53,technician,married,professional.course,no,no,cellular,may,mon,206,3,0,nonexistent,1,2.380346622,-0.888152204
29,management,married,university.degree,no,no,telephone,may,mon,150,5,0,nonexistent,0,2.380346622,-0.888152204
39,admin.,married,university.degree,yes,no,telephone,may,mon,36,6,0,nonexistent,0,2.380346622,-0.888152204
37,entrepreneur,married,university.degree,yes,no,cellular,may,mon,79,5,0,nonexistent,0,2.380346622,-0.888152204
53,management,married,high.school,yes,no,cellular,may,mon,8,3,0,nonexistent,0,2.380346622,-0.888152204
37,technician,single,professional.course,no,no,telephone,may,mon,21,5,0,nonexistent,0,2.380346622,-0.888152204
43,blue-collar,married,basic.9y,yes,yes,cellular,may,mon,99,4,0,nonexistent,0,2.380346622,-0.888152204
34,services,married,professional.course,yes,no,cellular,may,mon,72,5,0,nonexistent,0,2.380346622,-0.888152204
27,student,single,university.degree,yes,no,telephone,may,mon,354,2,0,nonexistent,0,2.380346622,-0.888152204
42,services,married,high.school,yes,no,cellular,may,mon,520,2,1,success,0,2.380346622,-0.888152204
45,admin.,married,university.degree,yes,no,cellular,may,mon,254,4,0,nonexistent,0,2.380346622,-0.888152204
43,admin.,married,high.school,yes,no,cellular,may,mon,76,4,1,success,0,2.380346622,-0.888152204
44,self-employed,married,high.school,yes,no,cellular,may,mon,108,1,0,nonexistent,0,2.380346622,-0.888152204
57,entrepreneur,married,basic.9y,yes,no,cellular,may,mon,429,4,1,failure,1,2.380346622,-0.888152204
48,unemployed,married,professional.course,yes,yes,cellular,may,mon,10,4,1,failure,0,2.380346622,-0.888152204
32,services,single,high.school,no,no,cellular,may,mon,196,1,0,nonexistent,0,2.380346622,-0.888152204
30,technician,married,professional.course,no,no,cellular,may,mon,399,1,0,nonexistent,0,2.380346622,-0.888152204
50,entrepreneur,married,basic.9y,yes,no,telephone,may,mon,331,5,0,nonexistent,1,2.380346622,-0.888152204
29,admin.,married,university.degree,yes,no,cellular,may,mon,11,4,1,success,0,2.380346622,-0.888152204
37,technician,single,professional.course,yes,no,cellular,may,mon,78,4,1,failure,0,2.380346622,-0.888152204
46,admin.,single,high.school,no,yes,cellular,may,mon,83,5,0,nonexistent,0,2.380346622,-0.888152204
49,technician,married,high.school,yes,no,cellular,may,mon,143,1,0,nonexistent,0,2.380346622,-0.888152204
53,admin.,married,basic.9y,no,no,telephone,may,mon,40,5,0,nonexistent,0,2.380346622,-0.888152204
51,unemployed,married,high.school,no,no,cellular,may,mon,14,5,1,success,0,2.380346622,-0.888152204
44,self-employed,single,professional.course,no,no,cellular,may,mon,230,6,1,success,0,2.380346622,-0.888152204
37,admin.,single,university.degree,yes,no,cellular,may,mon,23,5,0,nonexistent,0,2.380346622,-0.888152204
44,self-employed,married,high.school,no,yes,cellular,may,mon,15,4,2,failure,0,2.380346622,-0.888152204
36,management,married,university.degree,yes,no,cellular,may,mon,7,6,0,nonexistent,0,2.380346622,-0.888152204
31,services,married,high.school,no,no,telephone,may,mon,211,3,0,nonexistent,0,2.380346622,-0.888152204
56,services,divorced,high.school,no,no,telephone,may,mon,640,7,0,nonexistent,1,2.380346622,-0.888152204
49,admin.,divorced,university.degree,no,no,cellular,may,mon,124,5,0,nonexistent,0,2.380346622,-0.888152204
36,technician,married,professional.course,yes,no,cellular,may,mon,16,5,0,nonexistent,0,2.380346622,-0.888152204
50,self-employed,married,basic.9y,yes,yes,cellular,may,mon,673,6,1,success,1,2.380346622,-0.888152204
25,management,single,university.degree,yes,no,cellular,may,mon,362,5,0,nonexistent,0,2.380346622,-0.888152204
56,services,married,high.school,yes,no,cellular,may,mon,520,2,0,nonexistent,0,2.380346622,-0.888152204
34,admin.,married,university.degree,yes,yes,telephone,may,mon,75,3,0,nonexistent,0,2.380346622,-0.888152204
45,admin.,married,university.degree,yes,yes,telephone,may,mon,157,3,0,nonexistent,0,2.380346622,-0.888152204
60,admin.,married,university.degree,yes,no,cellular,may,mon,226,2,1,success,1,2.380346622,-0.888152204
39,blue-collar,single,basic.4y,no,yes,cellular,may,tue,205,2,0,nonexistent,0,2.383380452,-0.888433962
36,services,married,high.school,yes,no,cellular,may,tue,574,2,0,nonexistent,0,2.383380452,-0.888433962
37,blue-collar,married,basic.6y,yes,no,cellular,may,tue,85,4,0,nonexistent,0,2.383380452,-0.888433962
25,services,married,high.school,no,no,cellular,may,tue,171,2,0,nonexistent,0,2.383380452,-0.888433962
36,admin.,divorced,high.school,yes,no,cellular,may,tue,136,5,0,nonexistent,0,2.383380452,-0.888433962
28,services,single,high.school,no,no,cellular,may,tue,466,2,1,failure,0,2.383380452,-0.888433962
34,admin.,married,university.degree,yes,no,cellular,may,tue,88,3,1,failure,0,2.383380452,-0.888433962
58,services,divorced,high.school,yes,no,cellular,may,tue,29,6,0,nonexistent,0,2.383380452,-0.888433962
40,admin.,single,high.school,yes,no,cellular,may,tue,142,3,0,nonexistent,0,2.383380452,-0.888433962
36,blue-collar,married,basic.6y,yes,no,cellular,may,tue,94,5,0,nonexistent,0,2.383380452,-0.888433962
33,management,married,university.degree,yes,no,cellular,may,tue,35,6,0,nonexistent,0,2.383380452,-0.888433962
38,admin.,married,university.degree,no,no,telephone,may,tue,11,6,0,nonexistent,0,2.383380452,-0.888433962
48,services,married,basic.4y,no,no,cellular,may,tue,17,5,1,failure,0,2.383380452,-0.888433962
57,retired,married,basic.6y,no,no,cellular,may,tue,148,4,1,failure,0,2.383380452,-0.888433962
41,blue-collar,married,basic.9y,yes,no,cellular,may,tue,155,4,1,failure,0,2.383380452,-0.888433962
55,retired,married,basic.4y,no,no,cellular,may,tue,43,5,0,nonexistent,0,2.383380452,-0.888433962
40,blue-collar,married,basic.9y,no,no,cellular,may,tue,307,4,2,failure,0,2.383380452,-0.888433962
36,admin.,divorced,high.school,yes,no,telephone,may,tue,19,2,0,nonexistent,0,2.383380452,-0.888433962
32,technician,single,professional.course,no,no,cellular,may,tue,146,2,0,nonexistent,0,2.383380452,-0.888433962
36,blue-collar,married,basic.9y,yes,no,cellular,may,tue,39,5,0,nonexistent,0,2.383380452,-0.888433962
19,student,single,high.school,no,yes,cellular,may,tue,106,4,0,nonexistent,0,2.383380452,-0.888433962
44,blue-collar,married,basic.4y,yes,no,telephone,may,tue,15,7,0,nonexistent,0,2.383380452,-0.888433962
